crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2017-05-07T00:00:00.000,4:45,BROOKLYN,11230,40.6281170,-73.9568560,"(40.628117, -73.956856)",OCEAN AVENUE                    ,AVENUE I,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3666306,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-03T00:00:00.000,22:25,,,40.7258600,-73.9001700,"(40.72586, -73.90017)",LONG ISLAND EXPRESSWAY          ,,,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3662836,Station Wagon/Sport Utility Vehicle,Taxi,Station Wagon/Sport Utility Vehicle,,
2017-05-04T00:00:00.000,22:16,MANHATTAN,10020,40.7592800,-73.9789500,"(40.75928, -73.97895)",,,41        WEST 50 STREET                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3663685,Sedan,Sedan,,,
2017-04-29T00:00:00.000,10:40,MANHATTAN,10023,40.7728650,-73.9895500,"(40.772865, -73.98955)",WEST 61 STREET                  ,WEST END AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3659380,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-06T00:00:00.000,15:00,,,40.7493700,-73.7394940,"(40.74937, -73.739494)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3664379,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-21T00:00:00.000,8:30,,,40.7032430,-73.9906800,"(40.703243, -73.99068)",WATER STREET                    ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3654845,,,,,
2017-04-16T00:00:00.000,14:33,,,,,,HORACE HARDING EXPRESSWAY       ,DOUGLASTON PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3651793,Sedan,,,,
2017-04-28T00:00:00.000,5:50,,,40.8416140,-73.9124800,"(40.841614, -73.91248)",GRAND CONCOURSE                 ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3659374,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-03T00:00:00.000,8:20,BROOKLYN,11212,40.6625500,-73.9089300,"(40.66255, -73.90893)",LIVONIA AVENUE                  ,ROCKAWAY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3686986,Sedan,Pick-up Truck,,,
2017-04-24T00:00:00.000,4:07,BRONX,10456,40.8311270,-73.9174500,"(40.831127, -73.91745)",EAST 166 STREET                 ,SHERMAN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3656428,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-19T00:00:00.000,18:30,,,40.7031300,-73.8167950,"(40.70313, -73.816795)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3653943,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
2017-04-15T00:00:00.000,3:30,,,40.6539600,-74.0069900,"(40.65396, -74.00699)",GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3651149,Sedan,,,,
2017-04-19T00:00:00.000,18:00,BROOKLYN,11217,40.6859550,-73.9802800,"(40.685955, -73.98028)",3 AVENUE                        ,STATE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3653712,Sedan,Sedan,,,
2017-04-20T00:00:00.000,21:50,BROOKLYN,11222,40.7372440,-73.9557900,"(40.737244, -73.95579)",,,28        BOX STREET                    ,1,0,1,0,0,0,0,0,Unspecified,,,,,3654624,Taxi,,,,
2017-05-01T00:00:00.000,16:05,BROOKLYN,11237,40.7047160,-73.9287500,"(40.704716, -73.92875)",KNICKERBOCKER AVENUE            ,FLUSHING AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3661301,Sedan,,,,
2017-04-29T00:00:00.000,10:45,BRONX,10466,40.8891900,-73.8313100,"(40.88919, -73.83131)",EAST 233 STREET                 ,DYRE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3665644,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-06-24T00:00:00.000,19:55,,,,,,,,3201      RESERVOIR OVAL WEST           ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4158208,Sedan,Pick-up Truck,,,
2018-07-22T00:00:00.000,14:30,,,,,,12 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3946314,Sedan,Sedan,,,
2018-02-16T00:00:00.000,21:30,,,,,,LINDEN BOULEVARD                ,SOUTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,3847934,Sedan,,,,
2017-05-04T00:00:00.000,20:30,,,40.8623500,-73.8999700,"(40.86235, -73.89997)",EAST FORDHAM ROAD               ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3664387,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-19T00:00:00.000,23:12,,,40.7555160,-73.9611050,"(40.755516, -73.961105)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3653776,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-05T00:00:00.000,17:51,,,,,,WILLIAMSBRIDGE ROAD             ,PELHAM PARKWAY,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,,,,3665055,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-17T00:00:00.000,20:00,,,40.7755470,-73.9145600,"(40.775547, -73.91456)",28 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3653404,Convertible,,,,
2017-04-25T00:00:00.000,20:50,BROOKLYN,11213,40.6702770,-73.9254200,"(40.670277, -73.92542)",SAINT JOHNS PLACE               ,BUFFALO AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3661953,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-14T00:00:00.000,18:45,BRONX,10475,40.8724940,-73.8331400,"(40.872494, -73.83314)",,,600       BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3651426,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-24T00:00:00.000,2:18,BROOKLYN,11226,40.6448500,-73.9600200,"(40.64485, -73.96002)",OCEAN AVENUE                    ,BEVERLEY ROAD,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,3656876,Garbage or Refuse,Sedan,,,
2017-04-20T00:00:00.000,5:30,QUEENS,11385,40.6954960,-73.8958800,"(40.695496, -73.89588)",79 AVENUE                       ,60 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3654207,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-25T00:00:00.000,17:45,,,40.6038320,-74.0689500,"(40.603832, -74.06895)",STATEN ISLAND EXPRESSWAY        ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3657508,Sedan,Sedan,,,
2017-04-15T00:00:00.000,0:00,,,40.7391620,-73.7855600,"(40.739162, -73.78556)",188 STREET                      ,64 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3651325,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-25T00:00:00.000,9:10,MANHATTAN,10011,40.7366680,-73.9973450,"(40.736668, -73.997345)",AVENUE OF THE AMERICAS          ,WEST 13 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3657134,Box Truck,Sedan,,,
2017-04-16T00:00:00.000,17:52,BROOKLYN,11226,40.6558720,-73.9564000,"(40.655872, -73.9564)",BEDFORD AVENUE                  ,PARKSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3652649,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-09T00:00:00.000,7:30,BRONX,10472,40.8264240,-73.8586800,"(40.826424, -73.85868)",BRUCKNER BOULEVARD              ,VIRGINIA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3666109,Sedan,Sedan,,,
2017-04-21T00:00:00.000,23:20,,,,,,THOMSON AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3655045,Sedan,Sedan,,,
2017-04-19T00:00:00.000,16:30,QUEENS,11361,40.7643200,-73.7710400,"(40.76432, -73.77104)",,,213-37    40 AVENUE                     ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3653857,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-25T00:00:00.000,19:20,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3657157,Station Wagon/Sport Utility Vehicle,,,,
2017-04-27T00:00:00.000,18:45,,,40.6236080,-74.1414300,"(40.623608, -74.14143)",CRYSTAL AVENUE                  ,RIEGELMAN STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3658614,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2017-05-08T00:00:00.000,15:05,MANHATTAN,10028,40.7759300,-73.9471300,"(40.77593, -73.94713)",YORK AVENUE                     ,EAST 86 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3666191,Sedan,Bike,,,
2017-05-01T00:00:00.000,0:00,BRONX,10463,40.8803800,-73.9109100,"(40.88038, -73.91091)",RIVERDALE AVENUE                ,WEST 230 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3661542,Pick-up Truck,Sedan,,,
2017-04-14T00:00:00.000,11:20,QUEENS,11105,40.7783700,-73.9059400,"(40.77837, -73.90594)",,,20-25     33 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3651441,Sedan,,,,
2017-04-28T00:00:00.000,16:00,QUEENS,11366,40.7283020,-73.7839200,"(40.728302, -73.78392)",,,184-20    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3665585,Sedan,Sedan,,,
2017-05-06T00:00:00.000,9:00,,,40.8027530,-73.9335800,"(40.802753, -73.93358)",EAST 125 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3668457,Sedan,Sedan,,,
2017-04-30T00:00:00.000,15:50,QUEENS,11373,40.7339670,-73.8717700,"(40.733967, -73.87177)",,,90-15     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3660451,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-07T00:00:00.000,11:00,,,,,,WHITESTONE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3665378,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-06T00:00:00.000,9:15,MANHATTAN,10002,40.7164900,-73.9848400,"(40.71649, -73.98484)",,,154       BROOME STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3664525,Station Wagon/Sport Utility Vehicle,,,,
2017-05-06T00:00:00.000,0:00,,,40.8785360,-73.8338100,"(40.878536, -73.83381)",NEW ENGLAND THRUWAY             ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3665981,Sedan,Pick-up Truck,,,
2017-04-24T00:00:00.000,17:28,BROOKLYN,11217,40.6790700,-73.9738500,"(40.67907, -73.97385)",,,266       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3657090,Sedan,Bus,,,
2017-04-19T00:00:00.000,16:00,QUEENS,11101,40.7560500,-73.9476600,"(40.75605, -73.94766)",,,41-18     VERNON BOULEVARD              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3653934,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-04T00:00:00.000,20:27,BRONX,10467,40.8653600,-73.8704300,"(40.86536, -73.87043)",BRONX PARK EAST                 ,ALLERTON AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3681768,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-01T00:00:00.000,14:10,,,40.6845000,-73.9263900,"(40.6845, -73.92639)",HALSEY STREET                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3661743,Sedan,,,,
2017-04-25T00:00:00.000,13:35,QUEENS,11101,40.7461430,-73.9417400,"(40.746143, -73.94174)",THOMSON AVENUE                  ,44 DRIVE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3657521,Sedan,Sedan,,,
2017-04-17T00:00:00.000,3:45,QUEENS,11362,40.7591600,-73.7350200,"(40.75916, -73.73502)",,,245-06    HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3652780,Sedan,,,,
2017-05-02T00:00:00.000,15:25,BROOKLYN,11215,40.6660770,-73.9952240,"(40.666077, -73.995224)",3 AVENUE                        ,17 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3661711,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-27T00:00:00.000,11:00,MANHATTAN,10010,40.7404440,-73.9849300,"(40.740444, -73.98493)",,,124       EAST 24 STREET                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3658795,Sedan,Sedan,,,
2017-05-02T00:00:00.000,11:00,,,40.7666100,-73.9650000,"(40.76661, -73.965)",EAST 66 STREET                  ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3661962,Sedan,Sedan,,,
2017-04-30T00:00:00.000,11:15,,,40.6422350,-74.0025500,"(40.642235, -74.00255)",48 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3659834,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-19T00:00:00.000,11:20,BROOKLYN,11237,40.6998670,-73.9189300,"(40.699867, -73.91893)",,,287       HARMAN STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3654741,Station Wagon/Sport Utility Vehicle,,,,
2017-04-18T00:00:00.000,12:00,BRONX,10453,40.8539600,-73.9094400,"(40.85396, -73.90944)",WEST BURNSIDE AVENUE            ,GRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3653518,Sedan,Pick-up Truck,,,
2017-04-20T00:00:00.000,14:38,MANHATTAN,10016,40.7455830,-73.9778200,"(40.745583, -73.97782)",,,206       EAST 34 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3654382,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-29T00:00:00.000,8:30,BROOKLYN,11222,40.7265000,-73.9545300,"(40.7265, -73.95453)",,,73        MESEROLE AVENUE               ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3660128,Sedan,Sedan,,,
2017-04-29T00:00:00.000,10:03,BROOKLYN,11212,40.6621740,-73.9198150,"(40.662174, -73.919815)",,,212       EAST 98 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3664763,Sedan,Van,,,
2017-04-19T00:00:00.000,6:40,,,40.7487370,-73.7583850,"(40.748737, -73.758385)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3653898,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-23T00:00:00.000,18:20,QUEENS,11372,40.7550500,-73.8834000,"(40.75505, -73.8834)",,,33-34     84 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3656294,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-10T00:00:00.000,21:25,QUEENS,11432,40.7119100,-73.7874400,"(40.71191, -73.78744)",,,175-35    HILLSIDE AVENUE               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3668580,,,,,
2017-05-07T00:00:00.000,16:30,QUEENS,11374,40.7334370,-73.8641800,"(40.733437, -73.86418)",,,61-35     JUNCTION BOULEVARD            ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3665232,Sedan,Sedan,,,
2017-04-26T00:00:00.000,20:40,MANHATTAN,10010,40.7410280,-73.9941700,"(40.741028, -73.99417)",WEST 20 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3658243,Sedan,Taxi,,,
2017-04-29T00:00:00.000,22:45,QUEENS,11366,40.7215160,-73.8044050,"(40.721516, -73.804405)",,,164-05    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3659717,Sedan,,,,
2017-04-23T00:00:00.000,0:04,MANHATTAN,10030,40.8162650,-73.9400560,"(40.816265, -73.940056)",,,108       WEST 138 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3656257,Sedan,,,,
2017-04-25T00:00:00.000,9:00,BRONX,10468,40.8674740,-73.8974100,"(40.867474, -73.89741)",EAST KINGSBRIDGE ROAD           ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3658077,Sedan,Sedan,,,
2017-04-19T00:00:00.000,15:30,QUEENS,11435,40.6885640,-73.7978100,"(40.688564, -73.79781)",LIVERPOOL STREET                ,110 ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3653915,Pick-up Truck,,,,
2017-04-27T00:00:00.000,14:00,,,40.7349740,-73.9798700,"(40.734974, -73.97987)",1 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3658793,Taxi,Bus,,,
2017-05-05T00:00:00.000,18:00,,,40.7435700,-73.8377200,"(40.74357, -73.83772)",VAN WYCK EXPWY                  ,,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,3665097,Pick-up Truck,,,,
2017-04-30T00:00:00.000,11:45,QUEENS,11377,40.7340100,-73.9060300,"(40.73401, -73.90603)",52 ROAD                         ,59 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3659943,Station Wagon/Sport Utility Vehicle,,,,
2017-04-24T00:00:00.000,10:18,BROOKLYN,11233,40.6764450,-73.9276200,"(40.676445, -73.92762)",ROCHESTER AVENUE                ,PACIFIC STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3695968,Sedan,,,,
2017-04-29T00:00:00.000,20:00,QUEENS,11361,40.7614360,-73.7699500,"(40.761436, -73.76995)",BELL BOULEVARD                  ,43 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3659769,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-27T00:00:00.000,10:00,BROOKLYN,11220,40.6328850,-74.0197450,"(40.632885, -74.019745)",BAY RIDGE AVENUE                ,VISTA PLACE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3658478,Bus,Station Wagon/Sport Utility Vehicle,,,
2017-05-03T00:00:00.000,23:00,QUEENS,11105,40.7804570,-73.9168400,"(40.780457, -73.91684)",21 STREET                       ,DITMARS BOULEVARD,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3662753,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-29T00:00:00.000,11:30,,,40.7189870,-73.8921360,"(40.718987, -73.892136)",ELIOT AVENUE                    ,68 STREET,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,,,,3663706,Box Truck,Bike,,,
2017-04-26T00:00:00.000,7:46,,,40.6857600,-73.9155040,"(40.68576, -73.915504)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,4024262,Station Wagon/Sport Utility Vehicle,,,,
2017-05-03T00:00:00.000,19:00,QUEENS,11434,40.6910300,-73.7807900,"(40.69103, -73.78079)",LINDEN BOULEVARD                ,169 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3670510,Sedan,Sedan,,,
2017-05-01T00:00:00.000,18:00,MANHATTAN,10034,40.8640600,-73.9247200,"(40.86406, -73.92472)",,,120       SHERMAN AVENUE                ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3661409,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-08T00:00:00.000,10:00,,,40.6763000,-73.8024800,"(40.6763, -73.80248)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3665878,Sedan,Tractor Truck Diesel,,,
2017-05-05T00:00:00.000,16:15,BROOKLYN,11216,40.6832700,-73.9501600,"(40.68327, -73.95016)",NOSTRAND AVENUE                 ,JEFFERSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3665436,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-08T00:00:00.000,18:05,BRONX,10463,40.8794820,-73.9059100,"(40.879482, -73.90591)",,,231       WEST 231 STREET               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3665906,Sedan,,,,
2017-04-25T00:00:00.000,19:45,QUEENS,11374,40.7319100,-73.8712400,"(40.73191, -73.87124)",WOODHAVEN BOULEVARD             ,LONG ISLAND EXPRESSWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3657439,Station Wagon/Sport Utility Vehicle,,,,
2017-05-09T00:00:00.000,15:50,,,40.8528370,-73.9205000,"(40.852837, -73.9205)",MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3666484,Sedan,Van,,,
2017-04-26T00:00:00.000,13:00,,,40.7689700,-73.7981000,"(40.76897, -73.7981)",32 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3657939,Pick-up Truck,USPS,,,
2017-05-10T00:00:00.000,8:15,BRONX,10454,40.8122630,-73.9205900,"(40.812263, -73.92059)",EAST 143 STREET                 ,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Other Vehicular,,,,3666906,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-06T00:00:00.000,11:30,,,,,,VANWYCK EXPRESSWAY              ,109 AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3664078,Sedan,,,,
2017-04-28T00:00:00.000,8:10,BROOKLYN,11230,,,,AVENUE J                        ,EAST 15 STREET ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3660249,Van,,,,
2017-05-02T00:00:00.000,16:11,BROOKLYN,11204,40.6259960,-73.9907600,"(40.625996, -73.99076)",16 AVENUE                       ,58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3662368,Sedan,Sedan,,,
2017-05-06T00:00:00.000,16:00,QUEENS,11426,40.7308400,-73.7120400,"(40.73084, -73.71204)",254 STREET                      ,87 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3665702,Station Wagon/Sport Utility Vehicle,,,,
2017-05-09T00:00:00.000,10:30,,,40.7334330,-73.9955000,"(40.733433, -73.9955)",WEST 10 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3667557,Sedan,,,,
2017-05-07T00:00:00.000,13:05,,,40.6086430,-74.1605100,"(40.608643, -74.16051)",,,45        GREENTREE LANE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3665015,Sedan,,,,
2017-05-01T00:00:00.000,10:40,,,,,,DAHILL ROAD                     ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3661822,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-29T00:00:00.000,5:30,,,40.7126960,-73.9006040,"(40.712696, -73.900604)",METROPOLITAN AVENUE             ,,,1,0,1,0,0,0,0,0,,,,,,3660475,,,,,
2017-04-15T00:00:00.000,18:30,,,,,,GRAND CENTRAL PARKWAY           ,168 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3651323,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-20T00:00:00.000,17:30,BROOKLYN,11203,40.6491600,-73.9455200,"(40.64916, -73.94552)",EAST 34 STREET                  ,SNYDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3654894,Sedan,,,,
2017-04-26T00:00:00.000,16:45,BROOKLYN,11218,40.6471100,-73.9725340,"(40.64711, -73.972534)",EAST 8 STREET                   ,FRIEL PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3658973,Sedan,,,,
2017-04-17T00:00:00.000,11:45,QUEENS,11368,40.7362140,-73.8579500,"(40.736214, -73.85795)",,,99-25     HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3652624,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-09-11T00:00:00.000,8:11,BRONX,10452,40.8387150,-73.9199800,"(40.838715, -73.91998)",WEST CLARKE PLACE               ,INWOOD AVENUE,,0,0,0,0,0,0,0,0,,,,,,4024931,,,,,
2019-12-03T00:00:00.000,8:50,QUEENS,11423,40.7072200,-73.7675250,"(40.70722, -73.767525)",,,103-03    FARMERS BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4251539,Sedan,,,,
2017-04-21T00:00:00.000,17:19,,,40.8011250,-73.9298800,"(40.801125, -73.92988)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3655342,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-19T00:00:00.000,9:40,BRONX,10457,40.8476140,-73.8877940,"(40.847614, -73.887794)",EAST 180 STREET                 ,CLINTON AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3653927,Sedan,,,,
